,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,12500.0,12500.0,7500.0,12500.0,7500.0,7500.0,12500.0,7500.0,12500.0,7500.0,12500.0,12500.0,12500.0,7500.0,12500.0,12500.0,12500.0,7500.0,12500.0,12500.0,12500.0,7500.0,12500.0,12500.0,12500.0,12500.0,12500.0,12500.0,12500.0,12500.0,7500.0,7500.0,12500.0,7500.0,12500.0,7500.0,7500.0,7500.0,12500.0,7500.0,7500.0,7500.0,7500.0,12500.0,12500.0,12500.0,12500.0,7500.0,7500.0,7500.0
2,15625.0,15625.0,5625.0,9375.0,5625.0,9375.0,9375.0,9375.0,15625.0,5625.0,15625.0,9375.0,15625.0,5625.0,15625.0,9375.0,15625.0,9375.0,15625.0,9375.0,15625.0,9375.0,9375.0,15625.0,15625.0,9375.0,15625.0,9375.0,15625.0,15625.0,5625.0,5625.0,9375.0,5625.0,9375.0,9375.0,5625.0,5625.0,15625.0,5625.0,5625.0,9375.0,5625.0,15625.0,15625.0,15625.0,9375.0,9375.0,9375.0,5625.0
3,19531.25,11718.75,7031.25,7031.25,4218.75,7031.25,7031.25,7031.25,19531.25,4218.75,19531.25,11718.75,11718.75,4218.75,11718.75,7031.25,19531.25,11718.75,11718.75,11718.75,19531.25,11718.75,11718.75,19531.25,19531.25,7031.25,11718.75,11718.75,11718.75,11718.75,4218.75,7031.25,11718.75,4218.75,7031.25,7031.25,7031.25,4218.75,19531.25,7031.25,7031.25,11718.75,4218.75,11718.75,11718.75,11718.75,11718.75,7031.25,11718.75,4218.75
4,24414.0625,8789.0625,8789.0625,8789.0625,3164.0625,8789.0625,5273.4375,5273.4375,14648.4375,3164.0625,14648.4375,8789.0625,8789.0625,3164.0625,8789.0625,5273.4375,24414.0625,8789.0625,14648.4375,8789.0625,14648.4375,14648.4375,8789.0625,14648.4375,14648.4375,8789.0625,8789.0625,14648.4375,14648.4375,8789.0625,3164.0625,8789.0625,8789.0625,3164.0625,8789.0625,5273.4375,5273.4375,3164.0625,14648.4375,8789.0625,5273.4375,8789.0625,5273.4375,14648.4375,14648.4375,14648.4375,8789.0625,8789.0625,8789.0625,5273.4375
5,18310.546875,10986.328125,10986.328125,10986.328125,2373.046875,6591.796875,6591.796875,6591.796875,18310.546875,3955.078125,18310.546875,10986.328125,10986.328125,3955.078125,6591.796875,6591.796875,30517.578125,6591.796875,10986.328125,10986.328125,10986.328125,10986.328125,6591.796875,18310.546875,18310.546875,10986.328125,6591.796875,18310.546875,10986.328125,6591.796875,2373.046875,6591.796875,10986.328125,2373.046875,6591.796875,3955.078125,3955.078125,3955.078125,18310.546875,6591.796875,3955.078125,6591.796875,6591.796875,10986.328125,18310.546875,18310.546875,6591.796875,6591.796875,10986.328125,3955.078125
6,22888.18359375,8239.74609375,13732.91015625,13732.91015625,1779.78515625,8239.74609375,8239.74609375,8239.74609375,22888.18359375,4943.84765625,13732.91015625,8239.74609375,13732.91015625,4943.84765625,8239.74609375,4943.84765625,22888.18359375,8239.74609375,13732.91015625,13732.91015625,8239.74609375,13732.91015625,8239.74609375,13732.91015625,22888.18359375,8239.74609375,8239.74609375,13732.91015625,13732.91015625,4943.84765625,2966.30859375,4943.84765625,13732.91015625,2966.30859375,4943.84765625,4943.84765625,4943.84765625,4943.84765625,22888.18359375,4943.84765625,4943.84765625,4943.84765625,4943.84765625,13732.91015625,22888.18359375,22888.18359375,4943.84765625,4943.84765625,13732.91015625,2966.30859375
7,28610.2294921875,6179.8095703125,17166.1376953125,17166.1376953125,1334.8388671875,6179.8095703125,6179.8095703125,6179.8095703125,28610.2294921875,6179.8095703125,17166.1376953125,10299.6826171875,17166.1376953125,6179.8095703125,10299.6826171875,6179.8095703125,17166.1376953125,6179.8095703125,17166.1376953125,17166.1376953125,6179.8095703125,10299.6826171875,6179.8095703125,10299.6826171875,28610.2294921875,10299.6826171875,10299.6826171875,17166.1376953125,10299.6826171875,3707.8857421875,3707.8857421875,6179.8095703125,17166.1376953125,3707.8857421875,3707.8857421875,3707.8857421875,3707.8857421875,6179.8095703125,28610.2294921875,3707.8857421875,6179.8095703125,3707.8857421875,3707.8857421875,10299.6826171875,28610.2294921875,28610.2294921875,3707.8857421875,6179.8095703125,17166.1376953125,3707.8857421875
8,35762.786865234375,7724.761962890625,12874.603271484375,21457.672119140625,1001.129150390625,4634.857177734375,4634.857177734375,7724.761962890625,21457.672119140625,4634.857177734375,21457.672119140625,7724.761962890625,21457.672119140625,7724.761962890625,7724.761962890625,4634.857177734375,12874.603271484375,4634.857177734375,12874.603271484375,21457.672119140625,7724.761962890625,12874.603271484375,4634.857177734375,12874.603271484375,35762.786865234375,7724.761962890625,12874.603271484375,21457.672119140625,12874.603271484375,4634.857177734375,2780.914306640625,4634.857177734375,12874.603271484375,4634.857177734375,2780.914306640625,2780.914306640625,2780.914306640625,7724.761962890625,21457.672119140625,2780.914306640625,4634.857177734375,4634.857177734375,4634.857177734375,7724.761962890625,21457.672119140625,35762.786865234375,2780.914306640625,7724.761962890625,12874.603271484375,4634.857177734375
9,26822.09014892578,5793.571472167969,9655.952453613281,16093.254089355469,750.8468627929688,3476.1428833007812,5793.571472167969,9655.952453613281,26822.09014892578,3476.1428833007812,26822.09014892578,5793.571472167969,26822.09014892578,9655.952453613281,5793.571472167969,3476.1428833007812,16093.254089355469,5793.571472167969,9655.952453613281,26822.09014892578,9655.952453613281,9655.952453613281,5793.571472167969,9655.952453613281,26822.09014892578,5793.571472167969,16093.254089355469,16093.254089355469,9655.952453613281,5793.571472167969,2085.6857299804688,3476.1428833007812,9655.952453613281,3476.1428833007812,2085.6857299804688,2085.6857299804688,2085.6857299804688,5793.571472167969,16093.254089355469,3476.1428833007812,5793.571472167969,3476.1428833007812,3476.1428833007812,9655.952453613281,16093.254089355469,26822.09014892578,3476.1428833007812,5793.571472167969,9655.952453613281,5793.571472167969
10,20116.567611694336,4345.178604125977,7241.964340209961,20116.567611694336,938.5585784912109,2607.107162475586,4345.178604125977,7241.964340209961,33527.61268615723,2607.107162475586,33527.61268615723,4345.178604125977,33527.61268615723,12069.940567016602,7241.964340209961,4345.178604125977,20116.567611694336,4345.178604125977,7241.964340209961,33527.61268615723,12069.940567016602,7241.964340209961,7241.964340209961,7241.964340209961,33527.61268615723,4345.178604125977,12069.940567016602,20116.567611694336,12069.940567016602,4345.178604125977,2607.107162475586,4345.178604125977,7241.964340209961,4345.178604125977,2607.107162475586,1564.2642974853516,1564.2642974853516,4345.178604125977,12069.940567016602,4345.178604125977,4345.178604125977,4345.178604125977,2607.107162475586,7241.964340209961,12069.940567016602,33527.61268615723,2607.107162475586,7241.964340209961,7241.964340209961,4345.178604125977
11,25145.70951461792,5431.473255157471,9052.455425262451,15087.425708770752,1173.1982231140137,1955.3303718566895,5431.473255157471,5431.473255157471,25145.70951461792,3258.8839530944824,41909.51585769653,3258.8839530944824,25145.70951461792,15087.425708770752,5431.473255157471,5431.473255157471,25145.70951461792,3258.8839530944824,9052.455425262451,25145.70951461792,9052.455425262451,9052.455425262451,9052.455425262451,9052.455425262451,41909.51585769653,3258.8839530944824,15087.425708770752,25145.70951461792,9052.455425262451,3258.8839530944824,1955.3303718566895,5431.473255157471,9052.455425262451,5431.473255157471,3258.8839530944824,1173.1982231140137,1955.3303718566895,3258.8839530944824,9052.455425262451,5431.473255157471,5431.473255157471,5431.473255157471,1955.3303718566895,5431.473255157471,15087.425708770752,25145.70951461792,1955.3303718566895,5431.473255157471,9052.455425262451,3258.8839530944824
12,18859.28213596344,6789.341568946838,11315.569281578064,18859.28213596344,879.8986673355103,2444.162964820862,4073.604941368103,4073.604941368103,31432.1368932724,4073.604941368103,31432.1368932724,4073.604941368103,18859.28213596344,11315.569281578064,6789.341568946838,4073.604941368103,31432.1368932724,4073.604941368103,6789.341568946838,18859.28213596344,6789.341568946838,6789.341568946838,11315.569281578064,11315.569281578064,31432.1368932724,4073.604941368103,18859.28213596344,18859.28213596344,6789.341568946838,4073.604941368103,1466.497778892517,6789.341568946838,11315.569281578064,4073.604941368103,2444.162964820862,1466.497778892517,1466.497778892517,2444.162964820862,6789.341568946838,4073.604941368103,6789.341568946838,4073.604941368103,1466.497778892517,4073.604941368103,18859.28213596344,18859.28213596344,2444.162964820862,4073.604941368103,11315.569281578064,4073.604941368103
13,23574.1026699543,5092.006176710129,14144.46160197258,23574.1026699543,1099.8733341693878,1833.1222236156464,3055.2037060260773,5092.006176710129,23574.1026699543,3055.2037060260773,23574.1026699543,3055.2037060260773,23574.1026699543,8486.676961183548,8486.676961183548,3055.2037060260773,39290.1711165905,5092.006176710129,5092.006176710129,14144.46160197258,5092.006176710129,5092.006176710129,8486.676961183548,8486.676961183548,39290.1711165905,5092.006176710129,23574.1026699543,14144.46160197258,8486.676961183548,3055.2037060260773,1099.8733341693878,8486.676961183548,14144.46160197258,5092.006176710129,3055.2037060260773,1099.8733341693878,1099.8733341693878,3055.2037060260773,8486.676961183548,5092.006176710129,5092.006176710129,5092.006176710129,1099.8733341693878,3055.2037060260773,23574.1026699543,14144.46160197258,1833.1222236156464,5092.006176710129,8486.676961183548,5092.006176710129
14,17680.577002465725,6365.007720887661,10608.346201479435,29467.628337442875,824.9050006270409,1374.8416677117348,2291.402779519558,3819.0046325325966,17680.577002465725,2291.402779519558,29467.628337442875,2291.402779519558,29467.628337442875,6365.007720887661,6365.007720887661,3819.0046325325966,49112.713895738125,6365.007720887661,3819.0046325325966,10608.346201479435,3819.0046325325966,3819.0046325325966,10608.346201479435,6365.007720887661,49112.713895738125,6365.007720887661,29467.628337442875,17680.577002465725,10608.346201479435,3819.0046325325966,1374.8416677117348,6365.007720887661,10608.346201479435,3819.0046325325966,2291.402779519558,1374.8416677117348,1374.8416677117348,2291.402779519558,10608.346201479435,6365.007720887661,3819.0046325325966,6365.007720887661,824.9050006270409,3819.0046325325966,29467.628337442875,17680.577002465725,2291.402779519558,3819.0046325325966,6365.007720887661,6365.007720887661
15,22100.721253082156,4773.755790665746,7956.259651109576,22100.721253082156,618.6787504702806,1031.131250783801,1718.5520846396685,4773.755790665746,13260.432751849294,1718.5520846396685,36834.53542180359,2864.2534743994474,22100.721253082156,7956.259651109576,7956.259651109576,4773.755790665746,61390.892369672656,4773.755790665746,4773.755790665746,7956.259651109576,2864.2534743994474,4773.755790665746,7956.259651109576,4773.755790665746,36834.53542180359,7956.259651109576,36834.53542180359,13260.432751849294,13260.432751849294,2864.2534743994474,1718.5520846396685,7956.259651109576,13260.432751849294,2864.2534743994474,1718.5520846396685,1718.5520846396685,1031.131250783801,2864.2534743994474,13260.432751849294,7956.259651109576,4773.755790665746,4773.755790665746,1031.131250783801,2864.2534743994474,22100.721253082156,22100.721253082156,2864.2534743994474,4773.755790665746,4773.755790665746,7956.259651109576
16,16575.540939811617,3580.3168429993093,5967.194738332182,27625.901566352695,773.3484380878508,1288.9140634797513,2148.1901057995856,5967.194738332182,9945.32456388697,2148.1901057995856,27625.901566352695,3580.3168429993093,16575.540939811617,5967.194738332182,5967.194738332182,3580.3168429993093,46043.16927725449,3580.3168429993093,5967.194738332182,9945.32456388697,3580.3168429993093,5967.194738332182,5967.194738332182,3580.3168429993093,27625.901566352695,9945.32456388697,27625.901566352695,16575.540939811617,16575.540939811617,3580.3168429993093,1288.9140634797513,5967.194738332182,16575.540939811617,2148.1901057995856,1288.9140634797513,2148.1901057995856,1288.9140634797513,2148.1901057995856,16575.540939811617,9945.32456388697,5967.194738332182,3580.3168429993093,773.3484380878508,2148.1901057995856,16575.540939811617,27625.901566352695,3580.3168429993093,5967.194738332182,5967.194738332182,5967.194738332182
17,20719.42617476452,2685.237632249482,4475.396053749137,34532.37695794087,966.6855476098135,1611.1425793496892,1611.1425793496892,4475.396053749137,7458.993422915228,1611.1425793496892,20719.42617476452,2685.237632249482,20719.42617476452,7458.993422915228,7458.993422915228,4475.396053749137,57553.961596568115,4475.396053749137,7458.993422915228,12431.655704858713,4475.396053749137,4475.396053749137,7458.993422915228,2685.237632249482,20719.42617476452,12431.655704858713,34532.37695794087,12431.655704858713,20719.42617476452,2685.237632249482,1611.1425793496892,7458.993422915228,20719.42617476452,2685.237632249482,1611.1425793496892,2685.237632249482,966.6855476098135,1611.1425793496892,20719.42617476452,7458.993422915228,4475.396053749137,2685.237632249482,966.6855476098135,2685.237632249482,20719.42617476452,34532.37695794087,4475.396053749137,7458.993422915228,4475.396053749137,4475.396053749137
