,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,9900.0,10100.0,10100.0,10100.0,10100.0,9900.0,10100.0,10100.0,9900.0,10100.0,9900.0,10100.0,9900.0,9900.0,10100.0,9900.0,9900.0,10100.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,10100.0,10100.0,10100.0,9900.0,9900.0,9900.0,9900.0,10100.0,10100.0,9900.0,10100.0,9900.0,9900.0,10100.0,9900.0,10100.0,10100.0,10100.0,9900.0,10100.0,9900.0,9900.0,10100.0,9900.0,9900.0,10100.0
2,9999.0,10201.0,10201.0,10201.0,9999.0,9999.0,9999.0,10201.0,9999.0,9999.0,9801.0,9999.0,9999.0,9801.0,10201.0,9801.0,9999.0,9999.0,9999.0,9999.0,9999.0,9801.0,9999.0,9999.0,9999.0,10201.0,10201.0,9801.0,9801.0,9801.0,9801.0,10201.0,10201.0,9801.0,9999.0,9801.0,9801.0,10201.0,9801.0,9999.0,9999.0,9999.0,9999.0,9999.0,9801.0,9801.0,9999.0,9999.0,9801.0,9999.0
3,9899.01,10303.01,10098.99,10303.01,9899.01,10098.99,9899.01,10303.01,10098.99,9899.01,9702.99,9899.01,9899.01,9899.01,10098.99,9702.99,10098.99,9899.01,9899.01,9899.01,10098.99,9899.01,10098.99,9899.01,10098.99,10303.01,10303.01,9702.99,9899.01,9899.01,9899.01,10303.01,10098.99,9899.01,10098.99,9702.99,9702.99,10098.99,9899.01,9899.01,10098.99,9899.01,9899.01,10098.99,9899.01,9702.99,9899.01,10098.99,9899.01,10098.99
4,9998.000100000001,10199.9799,10199.9799,10406.0401,9998.000100000001,9998.0001,9998.000100000001,10199.9799,10199.9799,9998.000100000001,9800.0199,9800.0199,9800.0199,9800.0199,9998.0001,9605.9601,9998.0001,9998.000100000001,9800.0199,9800.0199,9998.0001,9800.0199,9998.0001,9998.000100000001,9998.0001,10199.9799,10406.0401,9800.0199,9800.0199,9998.000100000001,9800.0199,10406.0401,10199.9799,9800.0199,10199.9799,9800.0199,9605.9601,10199.9799,9998.000100000001,9998.000100000001,9998.0001,9998.000100000001,9998.000100000001,9998.0001,9998.000100000001,9605.9601,9998.000100000001,9998.0001,9800.0199,9998.0001
5,10097.980101000001,10097.980101000001,10301.979699,10301.979699,9898.020099000001,10097.980101,9898.020099000001,10301.979699,10097.980101000001,9898.020099000001,9898.020099,9898.020099,9898.020099,9898.020099,10097.980101,9702.019701000001,10097.980101,9898.020099000001,9898.020099,9898.020099,9898.020099,9702.019701,10097.980101,10097.980101000001,9898.020099,10301.979699,10301.979699,9702.019701,9702.019701,9898.020099000001,9898.020099,10301.979699,10301.979699,9702.019701,10301.979699,9898.020099,9702.019701000001,10301.979699,10097.980101000001,9898.020099000001,9898.020099,9898.020099000001,10097.980101000001,10097.980101,10097.980101000001,9702.019701000001,9898.020099000001,10097.980101,9898.020099,9898.020099
6,9997.00029999,10198.959902010001,10404.99949599,10198.95990201,9799.039898010002,9997.000299989999,9799.039898010002,10404.99949599,9997.00029999,9997.00029999,9997.000299989999,9799.03989801,9997.000299989999,9799.03989801,10198.95990201,9799.039898010002,10198.95990201,9997.00029999,9799.03989801,9997.000299989999,9799.03989801,9799.03989801,9997.000299989999,9997.00029999,9997.000299989999,10404.99949599,10198.95990201,9604.999503989999,9799.03989801,9997.00029999,9997.000299989999,10198.95990201,10404.99949599,9604.999503989999,10198.95990201,9997.000299989999,9799.039898010002,10198.95990201,9997.00029999,9799.039898010002,9799.03989801,9799.039898010002,10198.959902010001,10198.95990201,10198.959902010001,9799.039898010002,9997.00029999,9997.000299989999,9799.03989801,9799.03989801
7,9897.0302969901,10300.949501030102,10509.0494909499,10300.9495010301,9897.030296990102,9897.030296990099,9701.049499029901,10300.9495010301,9897.0302969901,9897.0302969901,9897.030296990099,9897.0302969901,9897.030296990099,9701.0494990299,10300.9495010301,9897.030296990102,10096.9703029899,9897.0302969901,9701.0494990299,10096.9703029899,9897.0302969901,9897.0302969901,9897.030296990099,9897.0302969901,9897.030296990099,10509.0494909499,10096.9703029899,9701.0494990299,9701.0494990299,10096.970302989901,9897.030296990099,10300.9495010301,10300.9495010301,9701.0494990299,10096.9703029899,9897.030296990099,9701.049499029901,10096.9703029899,10096.970302989901,9701.049499029901,9897.0302969901,9897.030296990102,10300.949501030102,10096.9703029899,10300.949501030102,9897.030296990102,9897.0302969901,10096.9703029899,9897.0302969901,9897.0302969901
8,9798.0599940202,10403.958996040403,10614.139985859398,10403.958996040401,9996.000599960003,9798.059994020197,9604.039004039601,10197.940006019799,9996.000599960002,9798.0599940202,9798.059994020197,9996.000599960002,9798.059994020197,9798.0599940202,10403.958996040401,9996.000599960003,10197.940006019799,9798.0599940202,9798.0599940202,9996.00059996,9996.000599960002,9798.0599940202,9996.00059996,9996.000599960002,9798.059994020197,10403.958996040401,10197.940006019799,9798.0599940202,9798.0599940202,9996.000599960002,9798.059994020197,10197.940006019799,10197.940006019799,9604.0390040396,9996.00059996,9996.00059996,9798.059994020201,10197.940006019799,10197.9400060198,9798.059994020201,9798.0599940202,9996.000599960003,10197.9400060198,10197.940006019799,10403.958996040403,9996.000599960003,9996.000599960002,10197.940006019799,9996.000599960002,9798.0599940202
9,9896.0405939604,10507.998586000807,10507.998586000804,10299.919406079996,9896.040593960404,9700.079394079996,9700.079394079998,10095.9606059596,10095.9606059596,9896.0405939604,9896.040593960399,9896.040593960402,9700.079394079996,9700.079394079998,10507.998586000806,10095.960605959603,10095.9606059596,9896.0405939604,9896.0405939604,10095.960605959599,9896.040593960402,9700.079394079998,10095.960605959599,10095.9606059596,9700.079394079996,10507.998586000806,10095.9606059596,9700.079394079998,9700.079394079998,9896.040593960402,9700.079394079996,10095.9606059596,10299.919406079996,9700.079394079996,10095.960605959599,10095.960605959599,9700.07939408,10095.9606059596,10095.960605959603,9700.07939408,9700.079394079998,9896.040593960404,10299.919406079998,10095.9606059596,10507.998586000807,10095.960605959603,10095.9606059596,10095.9606059596,10095.9606059596,9700.079394079998
