,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount,Amount
0,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
1,15000.0,15000.0,5000.0,5000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,5000.0,5000.0,15000.0,15000.0,15000.0,5000.0,15000.0,15000.0,5000.0,5000.0,15000.0,15000.0,15000.0,15000.0,5000.0,5000.0,15000.0,15000.0,15000.0,5000.0,15000.0,15000.0,5000.0,15000.0,5000.0,5000.0,5000.0,15000.0,5000.0,5000.0,5000.0,5000.0,15000.0,15000.0,5000.0,5000.0,15000.0,5000.0,5000.0,5000.0
2,7500.0,22500.0,7500.0,2500.0,7500.0,7500.0,7500.0,7500.0,22500.0,7500.0,2500.0,2500.0,7500.0,7500.0,22500.0,2500.0,7500.0,7500.0,2500.0,7500.0,22500.0,7500.0,7500.0,22500.0,2500.0,2500.0,7500.0,22500.0,22500.0,7500.0,7500.0,7500.0,2500.0,22500.0,7500.0,7500.0,2500.0,22500.0,7500.0,2500.0,2500.0,7500.0,22500.0,22500.0,2500.0,7500.0,7500.0,7500.0,2500.0,2500.0
3,3750.0,33750.0,11250.0,3750.0,3750.0,11250.0,11250.0,11250.0,11250.0,3750.0,3750.0,3750.0,11250.0,11250.0,33750.0,1250.0,3750.0,11250.0,3750.0,3750.0,11250.0,3750.0,11250.0,33750.0,3750.0,3750.0,3750.0,11250.0,11250.0,3750.0,11250.0,3750.0,3750.0,33750.0,11250.0,11250.0,3750.0,11250.0,3750.0,1250.0,3750.0,11250.0,11250.0,33750.0,1250.0,3750.0,11250.0,3750.0,3750.0,3750.0
4,5625.0,50625.0,16875.0,5625.0,5625.0,16875.0,16875.0,5625.0,5625.0,1875.0,5625.0,5625.0,16875.0,5625.0,16875.0,1875.0,1875.0,5625.0,5625.0,1875.0,5625.0,5625.0,16875.0,50625.0,1875.0,5625.0,1875.0,16875.0,16875.0,5625.0,16875.0,1875.0,1875.0,50625.0,5625.0,5625.0,1875.0,16875.0,1875.0,625.0,5625.0,5625.0,16875.0,50625.0,625.0,1875.0,16875.0,5625.0,5625.0,5625.0
5,8437.5,75937.5,25312.5,2812.5,2812.5,8437.5,8437.5,2812.5,2812.5,2812.5,8437.5,8437.5,8437.5,2812.5,8437.5,937.5,937.5,2812.5,2812.5,937.5,8437.5,8437.5,25312.5,25312.5,2812.5,8437.5,937.5,8437.5,8437.5,8437.5,8437.5,937.5,2812.5,75937.5,8437.5,2812.5,2812.5,25312.5,2812.5,312.5,8437.5,8437.5,25312.5,75937.5,937.5,937.5,25312.5,2812.5,8437.5,2812.5
6,12656.25,37968.75,37968.75,1406.25,4218.75,4218.75,4218.75,1406.25,1406.25,4218.75,4218.75,4218.75,4218.75,1406.25,4218.75,468.75,1406.25,4218.75,4218.75,1406.25,4218.75,12656.25,37968.75,37968.75,4218.75,4218.75,1406.25,4218.75,12656.25,4218.75,4218.75,468.75,1406.25,113906.25,4218.75,1406.25,1406.25,37968.75,1406.25,468.75,4218.75,4218.75,37968.75,37968.75,1406.25,468.75,12656.25,4218.75,12656.25,4218.75
7,6328.125,18984.375,18984.375,703.125,6328.125,6328.125,2109.375,2109.375,2109.375,2109.375,6328.125,2109.375,6328.125,703.125,6328.125,703.125,703.125,2109.375,2109.375,2109.375,2109.375,18984.375,56953.125,56953.125,6328.125,6328.125,2109.375,6328.125,6328.125,2109.375,6328.125,234.375,703.125,170859.375,2109.375,703.125,703.125,18984.375,2109.375,234.375,2109.375,6328.125,18984.375,18984.375,703.125,234.375,6328.125,6328.125,6328.125,2109.375
8,9492.1875,9492.1875,9492.1875,351.5625,9492.1875,9492.1875,1054.6875,3164.0625,3164.0625,3164.0625,9492.1875,3164.0625,9492.1875,1054.6875,9492.1875,1054.6875,351.5625,1054.6875,1054.6875,1054.6875,1054.6875,9492.1875,28476.5625,85429.6875,3164.0625,9492.1875,1054.6875,9492.1875,3164.0625,1054.6875,3164.0625,351.5625,1054.6875,85429.6875,3164.0625,351.5625,1054.6875,28476.5625,3164.0625,117.1875,3164.0625,3164.0625,28476.5625,9492.1875,351.5625,351.5625,3164.0625,9492.1875,3164.0625,3164.0625
9,14238.28125,4746.09375,14238.28125,175.78125,4746.09375,14238.28125,1582.03125,1582.03125,4746.09375,4746.09375,14238.28125,4746.09375,4746.09375,527.34375,4746.09375,1582.03125,527.34375,1582.03125,527.34375,1582.03125,1582.03125,4746.09375,42714.84375,42714.84375,4746.09375,14238.28125,1582.03125,4746.09375,4746.09375,1582.03125,1582.03125,527.34375,527.34375,128144.53125,4746.09375,175.78125,527.34375,42714.84375,1582.03125,58.59375,4746.09375,4746.09375,14238.28125,4746.09375,175.78125,527.34375,4746.09375,4746.09375,1582.03125,1582.03125
