,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0,Number,Amount,Bet,Probability,Predication,Toss,Result,Heads,Tails,0
0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,0.0,H,T,Lose,0,1,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,0.0,H,T,Lose,0,1,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,0.0,H,T,Lose,0,1,,0,10000,1000.0,0.0,H,T,Lose,0,1,,0,10000,1000.0,1.0,H,H,Win,1,0,,0,10000,1000.0,0.0,H,T,Lose,0,1,,0,10000,1000.0,1.0,H,H,Win,1,0,
1,11000.0,1100.0,1.0,H,H,Win,2,0,,1,9000.0,900.0,0.5,T,H,Lose,1,1,,1,11000.0,1100.0,1.0,T,H,Lose,2,0,,1,9000.0,900.0,0.0,T,T,Win,0,2,,1,11000.0,1100.0,0.5,H,T,Lose,1,1,,1,9000.0,900.0,0.0,T,T,Win,0,2,,1,9000.0,900.0,0.5,T,H,Lose,1,1,,1,11000.0,1100.0,0.5,T,T,Win,1,1,,1,9000.0,900.0,0.5,T,H,Lose,1,1,,1,11000.0,1100.0,0.5,H,T,Lose,1,1,
2,12100.0,1210.0,0.7,H,T,Lose,2,1,,2,8100.0,810.0,0.7,T,H,Lose,2,1,,2,9900.0,990.0,0.7,H,T,Lose,2,1,,2,9900.0,990.0,0.3,T,H,Lose,1,2,,2,9900.0,990.0,0.3,T,T,Win,1,2,,2,9900.0,990.0,0.3,T,H,Lose,1,2,,2,8100.0,810.0,0.7,T,H,Lose,2,1,,2,12100.0,1210.0,0.7,T,H,Lose,2,1,,2,8100.0,810.0,0.3,T,T,Win,1,2,,2,9900.0,990.0,0.3,T,T,Win,1,2,
3,10890.0,1089.0,0.5,T,T,Win,2,2,,3,7290.0,729.0,0.8,T,H,Lose,3,1,,3,8910.0,891.0,0.5,T,T,Win,2,2,,3,8910.0,891.0,0.5,T,H,Lose,2,2,,3,10890.0,1089.0,0.5,T,H,Lose,2,2,,3,8910.0,891.0,0.2,T,T,Win,1,3,,3,7290.0,729.0,0.8,H,H,Win,3,1,,3,10890.0,1089.0,0.5,H,T,Lose,2,2,,3,8910.0,891.0,0.2,T,T,Win,1,3,,3,10890.0,1089.0,0.5,T,H,Lose,2,2,
4,11979.0,1197.9,0.6,T,H,Lose,3,2,,4,6561.0,656.1,0.6,H,T,Lose,3,2,,4,9801.0,980.1,0.6,T,H,Lose,3,2,,4,8019.0,801.9000000000001,0.6,T,H,Lose,3,2,,4,9801.0,980.1,0.6,T,H,Lose,3,2,,4,9801.0,980.1,0.2,T,T,Win,1,4,,4,8019.0,801.9000000000001,0.6,H,T,Lose,3,2,,4,9801.0,980.1,0.6,T,H,Lose,3,2,,4,9801.0,980.1,0.2,T,T,Win,1,4,,4,9801.0,980.1,0.6,T,H,Lose,3,2,
5,10781.1,1078.1100000000001,0.7,H,H,Win,4,2,,5,5904.9,590.49,0.7,T,H,Lose,4,2,,5,8820.9,882.09,0.5,H,T,Lose,3,3,,5,7217.1,721.71,0.5,T,T,Win,3,3,,5,8820.9,882.09,0.5,H,T,Lose,3,3,,5,10781.1,1078.1100000000001,0.3,T,H,Lose,2,4,,5,7217.1,721.71,0.7,T,H,Lose,4,2,,5,8820.9,882.09,0.7,T,H,Lose,4,2,,5,10781.1,1078.1100000000001,0.2,T,T,Win,1,5,,5,8820.9,882.09,0.5,H,T,Lose,3,3,
6,11859.210000000001,1185.921,0.6,H,T,Lose,4,3,,6,5314.41,531.441,0.7,H,H,Win,5,2,,6,7938.8099999999995,793.881,0.6,T,H,Lose,4,3,,6,7938.81,793.8810000000001,0.4,T,T,Win,3,4,,6,7938.8099999999995,793.881,0.4,T,T,Win,3,4,,6,9702.99,970.299,0.4,T,H,Lose,3,4,,6,6495.39,649.5390000000001,0.6,H,T,Lose,4,3,,6,7938.8099999999995,793.881,0.7,H,H,Win,5,2,,6,11859.210000000001,1185.921,0.3,T,H,Lose,2,5,,6,7938.8099999999995,793.881,0.4,T,T,Win,3,4,
7,10673.289,1067.3289000000002,0.5,H,T,Lose,4,4,,7,5845.851,584.5851,0.8,H,H,Win,6,2,,7,7144.928999999999,714.4929,0.6,H,H,Win,5,3,,7,8732.691,873.2691000000001,0.4,T,T,Win,3,5,,7,8732.690999999999,873.2691,0.4,T,T,Win,3,5,,7,8732.690999999999,873.2691,0.5,T,H,Lose,4,4,,7,5845.851000000001,584.5851000000001,0.5,H,T,Lose,4,4,,7,8732.690999999999,873.2691,0.6,H,T,Lose,5,3,,7,10673.289,1067.3289000000002,0.4,T,H,Lose,3,5,,7,8732.690999999999,873.2691,0.5,T,H,Lose,4,4,
8,9605.9601,960.5960100000001,0.4,T,T,Win,4,5,,8,6430.4361,643.0436100000001,0.7,H,T,Lose,6,3,,8,7859.421899999999,785.94219,0.6,H,T,Lose,5,4,,8,9605.9601,960.5960100000001,0.3,T,T,Win,3,6,,8,9605.960099999998,960.5960099999999,0.4,T,H,Lose,4,5,,8,7859.421899999999,785.94219,0.4,T,T,Win,4,5,,8,5261.2659,526.1265900000001,0.4,T,T,Win,4,5,,8,7859.421899999999,785.94219,0.7,H,H,Win,6,3,,8,9605.9601,960.5960100000001,0.4,T,H,Lose,4,5,,8,7859.421899999999,785.94219,0.4,T,T,Win,4,5,
9,10566.55611,1056.655611,0.4,T,T,Win,4,6,,9,5787.39249,578.7392490000001,0.6,H,T,Lose,6,4,,9,7073.47971,707.347971,0.5,T,T,Win,5,5,,9,10566.55611,1056.655611,0.4,T,H,Lose,4,6,,9,8645.36409,864.5364089999999,0.4,T,T,Win,4,6,,9,8645.36409,864.5364089999999,0.5,T,H,Lose,5,5,,9,5787.39249,578.7392490000001,0.4,T,T,Win,4,6,,9,8645.36409,864.5364089999999,0.7,H,H,Win,7,3,,9,8645.364090000001,864.5364090000002,0.4,T,T,Win,4,6,,9,8645.36409,864.5364089999999,0.4,T,T,Win,4,6,
